vul_id,repo,fixed_commit_sha
CVE-2020-0432,torvalds/linux,4d1356ac12f4d5180d0df345d85ff0ee42b89c72
CVE-2020-0444,torvalds/linux,2ad3e17ebf94b7b7f3f64c050ff168f9915345eb
CVE-2020-0465,torvalds/linux,35556bed836f8dc07ac55f69c8d17dce3e7f0e25
CVE-2020-0466,torvalds/linux,52c479697c9b73f628140dcdfcd39ea302d05482
CVE-2020-10135,torvalds/linux,3ca44c16b0dcc764b641ee4ac226909f5c421aa3
CVE-2020-10711,torvalds/linux,eead1c2ea2509fd754c6da893a94f0e69e83ebe4
CVE-2020-10720,torvalds/linux,a4270d6795b0580287453ea55974d948393e66ef
CVE-2020-10732,torvalds/linux,1d605416fb7175e1adf094251466caa52093b413
CVE-2020-10742,torvalds/linux,91f79c43d1b54d7154b118860d81b39bad07dfff
CVE-2020-10767,torvalds/linux,21998a351512eba4ed5969006f0c55882d995ada
CVE-2020-10768,torvalds/linux,4d8df8cbb9156b0a0ab3f802b80cb5db57acc0bf
CVE-2020-10942,torvalds/linux,42d84c8490f9f0931786f1623191fcab397c3d64
CVE-2020-11494,torvalds/linux,b9258a2cece4ec1f020715fe3554bc2e360f6264
CVE-2020-11608,torvalds/linux,998912346c0da53a6dbb71fab3a138586b596b30
CVE-2020-11609,torvalds/linux,485b06aadb933190f4bc44e006076bc27a23f205
CVE-2020-11668,torvalds/linux,a246b4d547708f33ff4d4b9a7a5dbac741dc89d8
CVE-2020-12114,torvalds/linux,4edbe133f851c9e3a2f2a1db367e826b01e72594
CVE-2020-12464,torvalds/linux,056ad39ee9253873522f6469c3364964a322912b
CVE-2020-12653,torvalds/linux,b70261a288ea4d2f4ac7cd04be08a9f0f2de4f4d
CVE-2020-12654,torvalds/linux,3a9b153c5591548612c3955c9600a98150c81875
CVE-2020-12655,torvalds/linux,d0c7feaf87678371c2c09b3709400be416b2dc62
CVE-2020-12656,torvalds/linux,f45db2b909c7e76f35850e78f017221f30282b8e
CVE-2020-12657,torvalds/linux,2f95fa5c955d0a9987ffdc3a095e2f4e62c5f2a9
CVE-2020-12659,torvalds/linux,99e3a236dd43d06c65af0a2ef9cb44306aef6e02
CVE-2020-12768,torvalds/linux,d80b64ff297e40c2b6f7d7abc1b3eba70d22a068
CVE-2020-12770,torvalds/linux,83c6f2390040f188cc25b270b4befeb5628c1aee
CVE-2020-12771,torvalds/linux,be23e837333a914df3f24bf0b32e87b0331ab8d1
CVE-2020-12826,torvalds/linux,d1e7fd6462ca9fc76650fbe6ca800e35b24267da
CVE-2020-13143,torvalds/linux,15753588bcd4bbffae1cca33c8ced5722477fe1f
CVE-2020-13974,torvalds/linux,b86dab054059b970111b5516ae548efaae5b3aae
CVE-2020-14305,torvalds/linux,9f0f3ebeda47a5518817f33c40f6d3ea9c0275b8
CVE-2020-14314,torvalds/linux,5872331b3d91820e14716632ebb56b1399b34fe1
CVE-2020-14351,torvalds/linux,f91072ed1b7283b13ca57fcfbece5a3b92726143
CVE-2020-14381,torvalds/linux,8019ad13ef7f64be44d4f892af9c840179009254
CVE-2020-15393,torvalds/linux,28ebeb8db77035e058a510ce9bd17c2b9a009dba
CVE-2020-15436,torvalds/linux,2d3a8e2deddea6c89961c422ec0c5b851e648c14
CVE-2020-15437,torvalds/linux,f4c23a140d80ef5e6d3d1f8f57007649014b60fa
CVE-2020-15780,torvalds/linux,75b0cea7bf307f362057cc778efe89af4c615354
CVE-2020-15852,torvalds/linux,cadfad870154e14f745ec845708bc17d166065f2
CVE-2020-16119,torvalds/linux,d9ea761fdd197351890418acd462c51f241014a7
CVE-2020-16120,torvalds/linux,48bd024b8a40d73ad6b086de2615738da0c7004f
CVE-2020-1749,torvalds/linux,6c8991f41546c3c472503dff1ea9daaddf9331c2
CVE-2020-24394,torvalds/linux,22cf8419f1319ff87ec759d0ebdff4cbafaee832
CVE-2020-24490,torvalds/linux,a2ec905d1e160a33b2e210e45ad30445ef26ce0e
CVE-2020-24586,torvalds/linux,94034c40ab4a3fcf581fbc7f8fdf4e29943c4a24
CVE-2020-24588,torvalds/linux,2b8a1fee3488c602aca8bea004a087e60806a5cf
CVE-2020-25212,torvalds/linux,b4487b93545214a9db8cbf32e86411677b0cca21
CVE-2020-25221,torvalds/linux,9fa2dd946743ae6f30dc4830da19147bf100a7f2
CVE-2020-25285,torvalds/linux,17743798d81238ab13050e8e2833699b54e15467
CVE-2020-25639,torvalds/linux,eaba3b28401f50e22d64351caa8afe8d29509f27
CVE-2020-25643,torvalds/linux,66d42ed8b25b64eb63111a2b8582c5afc8bf1105
CVE-2020-25670,torvalds/linux,c33b1cc62ac05c1dbb1cdafe2eb66da01c76ca8d
CVE-2020-25672,torvalds/linux,7574fcdbdcb335763b6b322f6928dc0fd5730451
CVE-2020-25673,torvalds/linux,4b5db93e7f2afbdfe3b78e37879a85290187e6f1
CVE-2020-25704,torvalds/linux,7bdb157cdebbf95a1cd94ed2e01b338714075d00
CVE-2020-25705,torvalds/linux,b38e7819cae946e2edf869e604af1e65a5d241c5
CVE-2020-26139,torvalds/linux,a8c4d76a8dd4fb9666fc8919a703d85fb8f44ed8
CVE-2020-26145,torvalds/linux,65c415a144ad8132b6a6d97d4a1919ffc728e2d1
CVE-2020-26147,torvalds/linux,965a7d72e798eb7af0aa67210e37cf7ecd1c9cad
CVE-2020-26555,torvalds/linux,6d19628f539fccf899298ff02ee4c73e4bf6df3f
CVE-2020-27066,torvalds/linux,4c59406ed00379c8663f8663d82b2537467ce9d7
CVE-2020-27067,torvalds/linux,9f775ead5e570e7e19015b9e4e2f3dd6e71a5935
CVE-2020-27152,torvalds/linux,77377064c3a94911339f13ce113b3abf265e06da
CVE-2020-27170,torvalds/linux,f232326f6966cf2a1d1db7bc917a4ce5f9f55f76
CVE-2020-27194,torvalds/linux,5b9fbeb75b6a98955f628e205ac26689bcb1383e
CVE-2020-2732,torvalds/linux,07721feee46b4b248402133228235318199b05ec
CVE-2020-27418,torvalds/linux,513dc792d6060d5ef572e43852683097a8420f56
CVE-2020-27675,torvalds/linux,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27777,torvalds/linux,bd59380c5ba4147dcbaad3e582b55ccfd120b764
CVE-2020-27786,torvalds/linux,c1f6e3c818dd734c30f6a7eeebf232ba2cf3181d
CVE-2020-27830,torvalds/linux,f0992098cadb4c9c6a00703b66cafe604e178fea
CVE-2020-28097,torvalds/linux,973c096f6a85e5b5f2a295126ba6928d9a6afd45
CVE-2020-28374,torvalds/linux,2896c93811e39d63a4d9b63ccf12a8fbc226e5e4
CVE-2020-28588,torvalds/linux,4f134b89a24b965991e7c345b9a4591821f7c2a6
CVE-2020-28941,torvalds/linux,d4122754442799187d5d537a9c039a49a67e57f1
CVE-2020-29369,torvalds/linux,246c320a8cfe0b11d81a4af38fa9985ef0cc9a4c
CVE-2020-29569,torvalds/linux,1c728719a4da6e654afb9cc047164755072ed7c9
CVE-2020-29660,torvalds/linux,c8bcd9c5be24fb9e6132e97da5a35e55a83e36b9
CVE-2020-29661,torvalds/linux,54ffccbf053b5b6ca4f6e45094b942fab92a25fc
CVE-2020-35499,torvalds/linux,f6b8c6b5543983e9de29dc14716bfa4eb3f157c4
CVE-2020-35508,torvalds/linux,b4e00444cab4c3f3fec876dc0cccc8cbb0d1a948
CVE-2020-35513,torvalds/linux,880a3a5325489a143269a8e172e7563ebf9897bc
CVE-2020-35519,torvalds/linux,6ee50c8e262a0f0693dad264c3c99e30e6442a56
CVE-2020-36311,torvalds/linux,7be74942f184fdfba34ddd19a0d995deb34d4a03
CVE-2020-36312,torvalds/linux,f65886606c2d3b562716de030706dfe1bea4ed5e
CVE-2020-36313,torvalds/linux,0774a964ef561b7170d8d1b1bfe6f88002b6d219
CVE-2020-36385,torvalds/linux,f5449e74802c1112dea984aec8af7a33c4516af1
CVE-2020-36386,torvalds/linux,51c19bf3d5cfaa66571e4b88ba2a6f6295311101
CVE-2020-36516,torvalds/linux,23f57406b82de51809d5812afd96f210f8b627f3
CVE-2020-36558,torvalds/linux,6cd1ed50efd88261298577cd92a14f2768eddeeb
CVE-2020-36691,torvalds/linux,7690aa1cdf7c4565ad6b013b324c28b685505e24
CVE-2020-36766,torvalds/linux,6c42227c3467549ddc65efe99c869021d2f4a570
CVE-2020-36775,torvalds/linux,df77fbd8c5b222c680444801ffd20e8bbc90a56e
CVE-2020-36776,torvalds/linux,34ab17cc6c2c1ac93d7e5d53bb972df9a968f085
CVE-2020-36778,torvalds/linux,a85c5c7a3aa8041777ff691400b4046e56149fd3
CVE-2020-36779,torvalds/linux,2c662660ce2bd3b09dae21a9a9ac9395e1e6c00b
CVE-2020-36782,torvalds/linux,278e5bbdb9a94fa063c0f9bcde2479d0b8042462
CVE-2020-36783,torvalds/linux,223125e37af8a641ea4a09747a6a52172fc4b903
CVE-2020-36784,torvalds/linux,23ceb8462dc6f4b4decdb5536a7e5fc477cdf0b6
CVE-2020-36785,torvalds/linux,ba11bbf303fafb33989e95473e409f6ab412b18d
CVE-2020-36786,torvalds/linux,6045b01dd0e3cd3759eafe7f290ed04c957500b1
CVE-2020-3702,torvalds/linux,56c5485c9e444c2e85e11694b6c44f1338fc20fd
CVE-2020-7053,torvalds/linux,7dc40713618c884bf07c030d1ab1f47a9dc1f310
CVE-2020-8428,torvalds/linux,d0cb50185ae942b03c4327be322055d622dc79f6
CVE-2020-8648,torvalds/linux,07e6124a1a46b4b5a9b3cacc0c306b50da87abf5
CVE-2020-8835,torvalds/linux,f2d67fec0b43edce8c416101cdc52e71145b5fef
CVE-2021-0342,torvalds/linux,96aa1b22bd6bb9fccf62f6261f390ed6f3e7967f
CVE-2021-0512,torvalds/linux,ed9be64eefe26d7d8b0b5b9fa3ffdf425d87a01f
CVE-2021-0605,torvalds/linux,37bd22420f856fcd976989f1d4f1f7ad28e1fcac
CVE-2021-0707,torvalds/linux,05cd84691eafcd7959a1e120d5e72c0dd98c5d91
CVE-2021-0920,torvalds/linux,cbcf01128d0a92e131bd09f1688fe032480b65ca
CVE-2021-0935,torvalds/linux,2f987a76a97773beafbc615b9c4d8fe79129a7f4
CVE-2021-1048,torvalds/linux,77f4689de17c0887775bb77896f4cc11a39bf848
CVE-2021-20261,torvalds/linux,a0c80efe5956ccce9fe7ae5c78542578c07bc20a
CVE-2021-20265,torvalds/linux,fa0dc04df259ba2df3ce1920e9690c7842f8fa4b
CVE-2021-20292,torvalds/linux,5de5b6ecf97a021f29403aa272cb4e03318ef586
CVE-2021-20317,torvalds/linux,511885d7061eda3eb1faf3f57dcc936ff75863f1
CVE-2021-20320,torvalds/linux,db7bee653859ef7179be933e7d1384644f795f26
CVE-2021-20322,torvalds/linux,a00df2caffed3883c341d5685f830434312e4a43
CVE-2021-21781,torvalds/linux,9c698bff66ab4914bb3d71da7dc6112519bde23e
CVE-2021-22543,torvalds/linux,f8be156be163a052a067306417cd0ff679068c97
CVE-2021-23134,torvalds/linux,c61760e6940dd4039a7f5e84a6afc9cdbf4d82b6
CVE-2021-26401,torvalds/linux,244d00b5dd4755f8df892c86cab35fb2cfd4f14b
CVE-2021-26930,torvalds/linux,871997bc9e423f05c7da7c9178e62dde5df2a7f8
CVE-2021-26931,torvalds/linux,5a264285ed1cd32e26d9de4f3c8c6855e467fd63
CVE-2021-26932,torvalds/linux,a35f2ef3b7376bfd0a57f7844bd7454389aae1fc
CVE-2021-27363,torvalds/linux,688e8128b7a92df982709a4137ea4588d16f24aa
CVE-2021-28375,torvalds/linux,20c40794eb85ea29852d7bc37c55713802a543d6
CVE-2021-28660,torvalds/linux,74b6b20df8cfe90ada777d621b54c32e69e27cd7
CVE-2021-28691,torvalds/linux,107866a8eb0b664675a260f1ba0655010fac1e08
CVE-2021-28713,torvalds/linux,fe415186b43df0db1f17fa3a46275fd92107fe71
CVE-2021-28714,torvalds/linux,6032046ec4b70176d247a71836186d47b25d1684
CVE-2021-28715,torvalds/linux,be81992f9086b230623ae3ebbc85ecee4d00a3d3
CVE-2021-28951,torvalds/linux,3ebba796fa251d042be42b929a2d916ee5c34a49
CVE-2021-28964,torvalds/linux,dbcc7d57bffc0c8cac9dac11bec548597d59a6a5
CVE-2021-28971,torvalds/linux,d88d05a9e0b6d9356e97129d4ff9942d765f46ea
CVE-2021-28972,torvalds/linux,cc7a0bb058b85ea03db87169c60c7cfdd5d34678
CVE-2021-29155,torvalds/linux,9601148392520e2e134936e76788fc2a6371e7be
CVE-2021-29264,torvalds/linux,d8861bab48b6c1fc3cdbcab8ff9d1eaea43afe7f
CVE-2021-29265,torvalds/linux,9380afd6df70e24eacbdbde33afc6a3950965d22
CVE-2021-29266,torvalds/linux,f6bbf0010ba004f5e90c7aefdebc0ee4bd3283b9
CVE-2021-29646,torvalds/linux,0217ed2848e8538bcf9172d97ed2eeb4a26041bb
CVE-2021-29648,torvalds/linux,350a5c4dd2452ea999cc5e1d4a8dbf12de2f97ef
CVE-2021-29649,torvalds/linux,f60a85cad677c4f9bb4cadd764f1d106c38c7cf8
CVE-2021-29650,torvalds/linux,175e476b8cdf2a4de7432583b49c871345e4f8a1
CVE-2021-29657,torvalds/linux,a58d9166a756a0f4a6618e4f593232593d6df134
CVE-2021-30002,torvalds/linux,fb18802a338b36f675a388fc03d2aa504a0d0899
CVE-2021-30178,torvalds/linux,919f4ebc598701670e80e31573a58f1f2d2bf918
CVE-2021-31440,torvalds/linux,10bf4e83167cc68595b85fd73bb91e8f2c086e36
CVE-2021-31829,torvalds/linux,b9b34ddbe2076ade359cd5ce7537d5ed019e9807
CVE-2021-31916,torvalds/linux,4edbe1d7bcffcd6269f3b5eb63f710393ff2ec7a
CVE-2021-32606,torvalds/linux,2b17c400aeb44daf041627722581ade527bb3c1d
CVE-2021-33034,torvalds/linux,5c4c8c9544099bb9043a10a5318130a943e32fc3
CVE-2021-33061,torvalds/linux,008ca35f6e87be1d60b6af3d1ae247c6d5c2531d
CVE-2021-33135,torvalds/linux,08999b2489b4c9b939d7483dbd03702ee4576d96
CVE-2021-3348,torvalds/linux,b98e762e3d71e893b221f871825dc64694cfb258
CVE-2021-33624,torvalds/linux,d203b0fd863a2261e5d00b97f3d060c4c2a6db71
CVE-2021-33630,torvalds/linux,3e8b9bfa110896f95d602d8c98d5f9d67e41d78c
CVE-2021-33655,torvalds/linux,65a01e601dbba8b7a51a2677811f70f783766682
CVE-2021-33656,torvalds/linux,ff2047fb755d4415ec3c70ac799889371151796d
CVE-2021-33909,torvalds/linux,8cae8cd89f05f6de223d63e6d15e31c8ba9cf53b
CVE-2021-3428,torvalds/linux,d176b1f62f242ab259ff665a26fbac69db1aecba
CVE-2021-3444,torvalds/linux,9b00f1b78809309163dda2d044d9e94a3c0248a3
CVE-2021-34693,torvalds/linux,5e87ddbe3942e27e939bdc02deb8579b0cbd8ecc
CVE-2021-3483,torvalds/linux,829933ef05a951c8ff140e814656d73e74915faf
CVE-2021-34866,torvalds/linux,5b029a32cfe4600f5e10e36b41778506b90fd4de
CVE-2021-3489,torvalds/linux,4b81ccebaeee885ab1aa1438133f2991e3a2b6ea
CVE-2021-3490,torvalds/linux,049c4e13714ecbca567b4d5f6d563f05d431c80e
CVE-2021-3491,torvalds/linux,d1f82808877bb10d3deee7cf3374a4eb3fb582db
CVE-2021-3493,torvalds/linux,7c03e2cda4a584cadc398e8f6641ca9988a39d52
CVE-2021-3501,torvalds/linux,04c4f2ee3f68c9a4bf1653d15f1a9a435ae33f7a
CVE-2021-3506,torvalds/linux,b862676e371715456c9dade7990c8004996d0d9e
CVE-2021-3543,torvalds/linux,f1ce3986baa62cffc3c5be156994de87524bab99
CVE-2021-3564,torvalds/linux,6a137caec23aeb9e036cdfd8a46dd8a366460e5d
CVE-2021-3573,torvalds/linux,e305509e678b3a4af2b3cfd410f409f7cdaabb52
CVE-2021-3587,torvalds/linux,4ac06a1e013cf5fdd963317ffd3b968560f33bba
CVE-2021-3609,torvalds/linux,d5f9023fa61ee8b94f37a93f08e94b136cf1e463
CVE-2021-3612,torvalds/linux,182d679b2298d62bf42bb14b12a8067b8e17b617
CVE-2021-3635,torvalds/linux,335178d5429c4cee61b58f4ac80688f556630818
CVE-2021-3653,torvalds/linux,0f923e07124df069ba68d8bb12324398f4b6b709
CVE-2021-3655,torvalds/linux,0c5dc070ff3d6246d22ddd931f23a6266249e3db
CVE-2021-3656,torvalds/linux,c7dfa4009965a9b2d7b329ee970eb8da0d32f0bc
CVE-2021-3659,torvalds/linux,1165affd484889d4986cf3b724318935a0b120d8
CVE-2021-3669,torvalds/linux,20401d1058f3f841f35a594ac2fc1293710e55b9
CVE-2021-3715,torvalds/linux,ef299cc3fa1a9e1288665a9fdc8bff55629fd359
CVE-2021-37159,torvalds/linux,a6ecfb39ba9d7316057cea823b196b734f6b18ca
CVE-2021-3732,torvalds/linux,427215d85e8d1476da1a86b8d67aceb485eb3631
CVE-2021-3744,torvalds/linux,505d9dcb0f7ddf9d075e729523a33d38642ae680
CVE-2021-3753,torvalds/linux,2287a51ba822384834dafc1c798453375d1107c7
CVE-2021-37576,torvalds/linux,f62f3c20647ebd5fb6ecb8f0b477b9281c44c10a
CVE-2021-3760,torvalds/linux,1b1499a817c90fd1ce9453a2c98d2a01cca0e775
CVE-2021-3772,torvalds/linux,4f7019c7eb33967eb87766e0e4602b5576873680
CVE-2021-38166,torvalds/linux,c4eb1f403243fc7bbb7de644db8587c03de36da6
CVE-2021-38198,torvalds/linux,b1bd5cba3306691c771d558e94baa73e8b0b96b7
CVE-2021-38199,torvalds/linux,dd99e9f98fbf423ff6d365b37a98e8879170f17c
CVE-2021-38200,torvalds/linux,60b7ed54a41b550d50caf7f2418db4a7e75b5bdc
CVE-2021-38201,torvalds/linux,6d1c0f3d28f98ea2736128ed3e46821496dc3a8c
CVE-2021-38203,torvalds/linux,1cb3db1cf383a3c7dbda1aa0ce748b0958759947
CVE-2021-38204,torvalds/linux,b5fdf5c6e6bee35837e160c00ac89327bdad031b
CVE-2021-38205,torvalds/linux,d0d62baa7f505bd4c59cd169692ff07ec49dde37
CVE-2021-3894,torvalds/linux,a2d859e3fc97e79d907761550dbc03ff1b36479c
CVE-2021-3896,torvalds/linux,1f3e2e97c003f80c4b087092b225c8787ff91e4d
CVE-2021-39634,torvalds/linux,f8d4f44df056c5b504b0d49683fb7279218fd207
CVE-2021-39648,torvalds/linux,64e6bbfff52db4bf6785fab9cffab850b2de6870
CVE-2021-39656,torvalds/linux,14fbbc8297728e880070f7b077b3301a8c698ef9
CVE-2021-39657,torvalds/linux,35fc4cd34426c242ab015ef280853b7bff101f48
CVE-2021-39711,torvalds/linux,6e6fddc78323533be570873abb728b7e0ba7e024
CVE-2021-39713,torvalds/linux,e368fdb61d8e7c67ac70791b23345b26d7bbc661
CVE-2021-4001,torvalds/linux,353050be4c19e102178ccc05988101887c25ae53
CVE-2021-4002,torvalds/linux,a4a118f2eead1d6c49e00765de89878288d4b890
CVE-2021-4023,torvalds/linux,713b9825a4c47897f66ad69409581e7734a8728e
CVE-2021-4032,torvalds/linux,f7d8a19f9a056a05c5c509fa65af472a322abfee
CVE-2021-4083,torvalds/linux,054aa8d439b9185d4f5eb9a90282d1ce74772969
CVE-2021-4090,torvalds/linux,c0019b7db1d7ac62c711cda6b357a659d46428fe
CVE-2021-4093,torvalds/linux,95e16b4792b0429f1933872f743410f00e590c55
CVE-2021-41073,torvalds/linux,16c8d2df7ec0eed31b7d3b61cb13206a7fb930cc
CVE-2021-4135,torvalds/linux,481221775d53d6215a6e5e9ce1cce6d2b4ab9a46
CVE-2021-4148,torvalds/linux,a4aeaa06d45e90f9b279f0b09de84bd00006e733
CVE-2021-4150,torvalds/linux,9fbfabfda25d8774c5a08634fdd2da000a924890
CVE-2021-4154,torvalds/linux,3b0462726e7ef281c35a7a4ae33e93ee2bc9975b
CVE-2021-4159,torvalds/linux,294f2fc6da27620a506e6c050241655459ccd6bd
CVE-2021-4197,torvalds/linux,1756d7994ad85c2479af6ae5a9750b92324685af
CVE-2021-42008,torvalds/linux,19d1532a187669ce86d5a2696eb7275310070793
CVE-2021-4202,torvalds/linux,86cdf8e38792545161dbe3350a7eced558ba4d15
CVE-2021-4203,torvalds/linux,35306eb23814444bd4021f8a1c3047d3cb0c8b2b
CVE-2021-4204,torvalds/linux,be80a1d3f9dbe5aee79a325964f7037fe2d92f30
CVE-2021-42252,torvalds/linux,b49a0e69a7b1a68c8d3f64097d06dabb770fec96
CVE-2021-42327,torvalds/linux,5afa7898ab7a0ec9c28556a91df714bf3c2f725e
CVE-2021-43057,torvalds/linux,a3727a8bac0a9e77c70820655fd8715523ba3db7
CVE-2021-43267,torvalds/linux,fa40d9734a57bcbfa79a280189799f76c88f7bb0
CVE-2021-43975,torvalds/linux,b922f622592af76b57cbc566eaeccda0b31a3496
CVE-2021-43976,torvalds/linux,04d80663f67ccef893061b49ec8a42ff7045ae84
CVE-2021-44879,torvalds/linux,9056d6489f5a41cfbb67f719d2c0ce61ead72d9f
CVE-2021-45095,torvalds/linux,bcd0f93353326954817a4f9fa55ec57fb38acbb0
CVE-2021-45100,torvalds/linux,83912d6d55be10d65b5268d1871168b9ebe1ec4b
CVE-2021-45402,torvalds/linux,3cf2b61eb06765e27fec6799292d9fb46d0b7e60
CVE-2021-45469,torvalds/linux,645a3c40ca3d40cc32b4b5972bf2620f2eb5dba6
CVE-2021-45485,torvalds/linux,62f20e068ccc50d6ab66fdb72ba90da2b9418c99
CVE-2021-45868,torvalds/linux,9bf3d20331295b1ecb81f4ed9ef358c51699a050
CVE-2021-46283,torvalds/linux,ad9f151e560b016b6ad3280b48e42fa11e1a5440
CVE-2021-46905,torvalds/linux,2ad5692db72874f02b9ad551d26345437ea4f7f3
CVE-2021-46910,torvalds/linux,d624833f5984d484c5e3196f34b926f9e71dafee
CVE-2021-46911,torvalds/linux,1a73e427b824133940c2dd95ebe26b6dce1cbf10
CVE-2021-46912,torvalds/linux,97684f0970f6e112926de631fdd98d9693c7e5c1
CVE-2021-46913,torvalds/linux,4d8f9065830e526c83199186c5f56a6514f457d2
CVE-2021-46915,torvalds/linux,b895bdf5d643b6feb7c60856326dd4feb6981560
CVE-2021-46920,torvalds/linux,ea941ac294d75d0ace50797aebf0056f6f8f7a7f
CVE-2021-46922,torvalds/linux,9d5171eab462a63e2fbebfccf6026e92be018f20
CVE-2021-46924,torvalds/linux,1b9dadba502234eea7244879b8d5d126bfaf9f0c
CVE-2021-46926,torvalds/linux,385f287f9853da402d94278e59f594501c1d1dad
CVE-2021-46928,torvalds/linux,484730e5862f6b872dca13840bed40fd7c60fa26
CVE-2021-46929,torvalds/linux,5ec7d18d1813a5bead0b495045606c93873aecbb
CVE-2021-46931,torvalds/linux,918fc3855a6507a200e9cf22c20be852c0982687
CVE-2021-46932,torvalds/linux,9f3ccdc3f6ef10084ceb3a47df0961bec6196fd0
CVE-2021-46933,torvalds/linux,b1e0887379422975f237d43d8839b751a6bcf154
CVE-2021-46934,torvalds/linux,bb436283e25aaf1533ce061605d23a9564447bdf
CVE-2021-46935,torvalds/linux,cfd0d84ba28c18b531648c9d4a35ecca89ad9901
CVE-2021-46936,torvalds/linux,e22e45fc9e41bf9fcc1e92cfb78eb92786728ef0
CVE-2021-46938,torvalds/linux,8e947c8f4a5620df77e43c9c75310dc510250166
CVE-2021-46939,torvalds/linux,aafe104aa9096827a429bc1358f8260ee565b7cc
CVE-2021-46940,torvalds/linux,13a779de4175df602366d129e41782ad7168cef0
CVE-2021-46941,torvalds/linux,f88359e1588b85cf0e8209ab7d6620085f3441d9
CVE-2021-46942,torvalds/linux,734551df6f9bedfbefcd113ede665945e9de0b99
CVE-2021-46943,torvalds/linux,ad91849996f9dd79741a961fd03585a683b08356
CVE-2021-46947,torvalds/linux,99ba0ea616aabdc8e26259fd722503e012199a76
CVE-2021-46949,torvalds/linux,5b1faa92289b53cad654123ed2bc8e10f6ddd4ac
CVE-2021-46953,torvalds/linux,1ecd5b129252249b9bc03d7645a7bda512747277
CVE-2021-46954,torvalds/linux,31fe34a0118e0acc958c802e830ad5d37ef6b1d3
CVE-2021-46955,torvalds/linux,7c0ea5930c1c211931819d83cfb157bff1539a4c
CVE-2021-46956,torvalds/linux,c79c5e0178922a9e092ec8fed026750f39dcaef4
CVE-2021-46958,torvalds/linux,061dde8245356d8864d29e25207aa4daa0be4d3c
CVE-2021-46959,torvalds/linux,794aaf01444d4e765e2b067cba01cc69c1c68ed9
CVE-2021-46961,torvalds/linux,a97709f563a078e259bf0861cd259aa60332890a
CVE-2021-46962,torvalds/linux,e29c84857e2d51aa017ce04284b962742fb97d9e
CVE-2021-46963,torvalds/linux,6641df81ab799f28a5d564f860233dd26cca0d93
CVE-2021-46965,torvalds/linux,683313993dbe1651c7aa00bb42a041d70e914925
CVE-2021-46967,torvalds/linux,3a3e0fad16d40a2aa68ddf7eea4acdf48b22dd44
CVE-2021-46969,torvalds/linux,0ecc1c70dcd32c0f081b173a1a5d89952686f271
CVE-2021-46970,torvalds/linux,0fccbf0a3b690b162f53b13ed8bc442ea33437dc
CVE-2021-46971,torvalds/linux,08ef1af4de5fe7de9c6d69f1e22e51b66e385d9b
CVE-2021-46972,torvalds/linux,eaab1d45cdb4bb0c846bd23c3d666d5b90af7b41
CVE-2021-46973,torvalds/linux,47a017f33943278570c072bc71681809b2567b3a
CVE-2021-46978,torvalds/linux,f5c7e8425f18fdb9bdb7d13340651d7876890329
CVE-2021-46979,torvalds/linux,901f84de0e16bde10a72d7eb2f2eb73fcde8fa1a
CVE-2021-46980,torvalds/linux,1f4642b72be79757f050924a9b9673b6a02034bc
CVE-2021-46982,torvalds/linux,a949dc5f2c5cfe0c910b664650f45371254c0744
CVE-2021-46983,torvalds/linux,8cc365f9559b86802afc0208389f5c8d46b4ad61
CVE-2021-46985,torvalds/linux,0c8bd174f0fc131bc9dfab35cd8784f59045da87
CVE-2021-46987,torvalds/linux,f9baa501b4fd6962257853d46ddffbc21f27e344
CVE-2021-46988,torvalds/linux,7ed9d238c7dbb1fdb63ad96a6184985151b0171c
CVE-2021-46989,torvalds/linux,c3187cf32216313fb316084efac4dab3a8459b1d
CVE-2021-46990,torvalds/linux,aec86b052df6541cc97c5fca44e5934cbea4963b
CVE-2021-46991,torvalds/linux,38318f23a7ef86a8b1862e5e8078c4de121960c3
CVE-2021-46993,torvalds/linux,6d2f8909a5fabb73fe2a63918117943986c39b6c
CVE-2021-46995,torvalds/linux,4cc7faa406975b460aa674606291dea197c1210c
CVE-2021-46996,torvalds/linux,85dfd816fabfc16e71786eda0a33a7046688b5b0
CVE-2021-46998,torvalds/linux,643001b47adc844ae33510c4bb93c236667008a3
CVE-2021-47000,torvalds/linux,1775c7ddacfcea29051c67409087578f8f4d751b
CVE-2021-47001,torvalds/linux,35d8b10a25884050bb3b0149b62c3818ec59f77c
CVE-2021-47002,torvalds/linux,b9f83ffaa0c096b4c832a43964fe6bff3acffe10
CVE-2021-47003,torvalds/linux,28ac8e03c43dfc6a703aa420d18222540b801120
CVE-2021-47004,torvalds/linux,61461fc921b756ae16e64243f72af2bfc2e620db
CVE-2021-47005,torvalds/linux,6613bc2301ba291a1c5a90e1dc24cf3edf223c03
CVE-2021-47006,torvalds/linux,a506bd5756290821a4314f502b4bafc2afcf5260
CVE-2021-47008,torvalds/linux,a3ba26ecfb569f4aa3f867e80c02aa65f20aadad
CVE-2021-47009,torvalds/linux,83a775d5f9bfda95b1c295f95a3a041a40c7f321
CVE-2021-47010,torvalds/linux,8d432592f30fcc34ef5a10aac4887b4897884493
CVE-2021-47011,torvalds/linux,9f38f03ae8d5f57371b71aa6b4275765b65454fd
CVE-2021-47012,torvalds/linux,3093ee182f01689b89e9f8797b321603e5de4f63
