vul_id,repo,fixed_commit_sha,patch_file,patch_func,target_file,target_func,judgement
CVE-2022-1671,torvalds/linux,ff8376ade4f668130385839cef586a0990f8ef87,net/rxrpc/server_key.c,rxrpc_preparse_s,mm/readahead.c,ksys_readahead,
CVE-2024-26650,torvalds/linux,5913320eb0b3ec88158cfcb0fa5e996bf4ef681b,drivers/platform/x86/p2sb.c,p2sb_scan_and_read,mm/hugetlb.c,resv_hugepages_show,
CVE-2020-25285,torvalds/linux,17743798d81238ab13050e8e2833699b54e15467,mm/hugetlb.c,hugetlb_sysctl_handler_common,mm/pagewalk.c,walk_page_range_vma,
CVE-2023-52636,torvalds/linux,8e46a2d068c92a905d01cbb018b00d66991585ab,net/ceph/messenger_v1.c,prepare_message_data,mm/numa.c,memory_add_physaddr_to_nid,
CVE-2024-26685,torvalds/linux,5bc09b397cbf1221f8a8aacb1152650c9195b02b,arch/mips/kernel/segment.c,nilfs_segctor_prepare_write,mm/gup.c,memfd_pin_folios,
CVE-2024-26776,torvalds/linux,de8b6e1c231a95abf95ad097b993d34b31458ec9,drivers/spi/spi-hisi-sfc-v3xx.c,hisi_sfc_v3xx_isr,mm/backing-dev.c,wb_get_create,
CVE-2023-3312,torvalds/linux,ba5e770c9698782bc203bbf5cf3b36a77720bdbe,drivers/cpufreq/qcom-cpufreq-hw.c,qcom_cpufreq_hw_cpu_exit,mm/hugetlb_vmemmap.c,vmemmap_remap_pte,
CVE-2016-4794,torvalds/linux,4f996e234dad488e5d9ba0858bc1bae12eff82c3,mm/percpu.c,pcpu_alloc_chunk,mm/percpu-vm.c,pcpu_create_chunk,
CVE-2021-43057,torvalds/linux,a3727a8bac0a9e77c70820655fd8715523ba3db7,lib/kunit/hooks.c,selinux_msg_queue_msgrcv,mm/mremap.c,expand_vma_in_place,
CVE-2023-52472,torvalds/linux,d872ca165cb67112f2841ef9c37d51ef7e63d1e4,crypto/rsa.c,rsa_check_exponent_fips,mm/internal.h,get_order_from_str,
CVE-2020-13974,torvalds/linux,b86dab054059b970111b5516ae548efaae5b3aae,drivers/s390/char/keyboard.c,k_lock,mm/folio-compat.c,add_to_page_cache_lru,
CVE-2021-4001,torvalds/linux,353050be4c19e102178ccc05988101887c25ae53,arch/loongarch/kernel/syscall.c,bpf_map_mmap_open,mm/percpu-vm.c,pcpu_post_map_flush,
CVE-2024-26629,torvalds/linux,edcf9725150e42beeca42d085149f4c88fa97afd,fs/nfsd/nfs4state.c,check_for_locks,mm/vmalloc.c,find_vmap_area_exceed_addr_lock,
CVE-2018-5873,torvalds/linux,073c516ff73557a8f7315066856c04b50383ac34,fs/nsfs.c,__ns_get_path,mm/zswap.c,zswap_store_page,
CVE-2020-2732,torvalds/linux,07721feee46b4b248402133228235318199b05ec,arch/powerpc/crypto/vmx.c,vmx_check_intercept,mm/filemap.c,filemap_map_order0_folio,
CVE-2024-26792,torvalds/linux,e2b54eaf28df0c978626c9736b94f003b523b451,fs/btrfs/disk-io.c,btrfs_get_fs_root,mm/cma_sysfs.c,cma_from_kobj,
CVE-2024-24860,torvalds/linux,da9065caa594d19b26e1a030fd0cc27bd365d685,net/bluetooth/hci_debugfs.c,max_key_size_set,mm/readahead.c,get_next_ra_size,
CVE-2020-29373,torvalds/linux,ff002b30181d30cdfbca316dadd099c3ca0d739c,io_uring/io_uring.c,io_req_work_grab_env,mm/page_alloc.c,numa_zonelist_order_handler,
CVE-2024-26783,torvalds/linux,2774f256e7c0219e2b0a0894af1c76bdabc4f974,drivers/vfio/pci/virtio/migrate.c,numamigrate_isolate_folio,mm/hugetlb.c,alloc_gigantic_folio,
CVE-2023-52429,torvalds/linux,bd504bcfec41a503b32054da5472904b404341a4,drivers/md/dm-table.c,dm_table_create,mm/damon/ops-common.c,__damon_migrate_folio_list,
CVE-2015-8812,torvalds/linux,67f1aee6f45059fd6b0f5b0ecb2c97ad0451f6b3,iwch_cm.c,iwch_cxgb3_ofld_send,mm/memcontrol-v1.c,compare_thresholds,
CVE-2016-3689,torvalds/linux,a0ad220c96692eda76b2e3fd7279f3dcd1d8a8ff,drivers/input/misc/ims-pcu.c,ims_pcu_parse_cdc_data,mm/cma.c,__cma_declare_contiguous_nid,
CVE-2024-26600,torvalds/linux,7104ba0f1958adb250319e68a15eff89ec4fd36d,drivers/phy/ti/phy-omap-usb2.c,omap_usb_set_vbus,mm/compaction.c,compact_store,
CVE-2023-0461,torvalds/linux,2c02d41d71f90a5168391b6a5f2954112ba2307c,net/ipv4/inet_connection_sock.c,inet_ulp_can_listen,mm/page_alloc.c,__parse_numa_zonelist_order,
CVE-2021-33909,torvalds/linux,8cae8cd89f05f6de223d63e6d15e31c8ba9cf53b,fs/seq_file.c,seq_buf_alloc,mm/migrate.c,migrate_folio,
CVE-2017-15128,torvalds/linux,1e3921471354244f70fe268586ff94a97a6dd4df,mm/hugetlb.c,hugetlb_mcopy_atomic_pte,mm/userfaultfd.c,mfill_atomic_install_pte,
CVE-2023-6531,torvalds/linux,705318a99a138c29a512a72c3e0043b3cd7f55f4,drivers/s390/cio/scm.c,scm_fp_copy,mm/gup.c,gup_fast_pmd_range,
CVE-2023-52566,torvalds/linux,7ee29facd8a9c5a26079148e36bcf07141b3a6bc,fs/nilfs2/gcinode.c,nilfs_gccache_submit_read_data,mm/hugetlb_vmemmap.c,hugetlb_vmemmap_init_late,
CVE-2023-6606,torvalds/linux,b35858b3786ddbb56e1c35138ba25d6adf8d0bef,arch/mips/fw/arc/misc.c,checkSMB,mm/mremap.c,check_prep_vma,
CVE-2020-0430,torvalds/linux,58990d1ff3f7896ee341030e9a7c2e4002570683,drivers/net/ethernet/netronome/nfp/bpf/verifier.c,check_ctx_reg,mm/vmscan.c,lru_gen_seq_start,
CVE-2023-4385,torvalds/linux,0d4837fdb796f99369cf7691d33de1b856bcaf1f,fs/jfs/jfs_dmap.c,dbFree,mm/vmalloc.c,_vm_unmap_aliases,
CVE-2022-0998,torvalds/linux,870aaff92e959e29d40f9cfdb5ed06ba2fc2dae0,drivers/vdpa/vdpa.c,vhost_vdpa_config_validate,mm/percpu.c,pcpu_mem_zalloc,
CVE-2019-12378,torvalds/linux,95baa60a0da80a0143e3ddd4d3725758b4513825,net/ipv6/ipv6_sockglue.c,ip6_ra_control,mm/mmu_notifier.c,mn_hlist_invalidate_end,
CVE-2022-36123,torvalds/linux,38fa5479b41376dc9d7f57e71c83514285a25ca0,arch/x86/kernel/head64.c,clear_bss,mm/memcontrol.c,page_set_objcg,
CVE-2021-4202,torvalds/linux,86cdf8e38792545161dbe3350a7eced558ba4d15,arch/arm/probes/uprobes/core.c,nci_request,mm/memcontrol-v1.c,mem_cgroup_remove_exceeded,
CVE-2021-42252,torvalds/linux,b49a0e69a7b1a68c8d3f64097d06dabb770fec96,drivers/soc/aspeed/aspeed-lpc-ctrl.c,aspeed_lpc_ctrl_mmap,mm/vma.c,insert_vm_struct,
CVE-2023-1998,torvalds/linux,6921ed9049bc7457f66c1596c5b78aec0dae4a9d,arch/alpha/kernel/bugs.c,spectre_v2_in_ibrs_mode,mm/early_ioremap.c,early_ioremap,
CVE-2023-52489,torvalds/linux,5ec8e8ea8b7783fab150cf86404fc38cb4db8800,mm/sparse.c,section_deactivate,mm/memory.c,vm_insert_pages,
CVE-2020-15393,torvalds/linux,28ebeb8db77035e058a510ce9bd17c2b9a009dba,drivers/usb/misc/usbtest.c,usbtest_disconnect,mm/compaction.c,compact_store,
CVE-2021-33135,torvalds/linux,08999b2489b4c9b939d7483dbd03702ee4576d96,arch/x86/kernel/cpu/sgx/encl.c,sgx_encl_get_backing_page_pcmd_offset,mm/madvise.c,anon_vma_name_free,
CVE-2016-4558,torvalds/linux,92117d8443bc5afacc8d5ba82e541946310f106e,arch/loongarch/kernel/syscall.c,bpf_prog_get,mm/compaction.c,compact_store,
CVE-2015-8767,torvalds/linux,635682a14427d241bab7bbdeebb48a7d7b91638e,net/sctp/sm_sideeffect.c,sctp_generate_proto_unreach_event,mm/page_alloc.c,reserve_highatomic_pageblock,
CVE-2020-0305,torvalds/linux,68faa679b8be1a74e6663c21c3a9d25d32f1c079,fs/char_dev.c,cdev_get,mm/nommu.c,copy_remote_vm_str,
CVE-2020-36691,torvalds/linux,7690aa1cdf7c4565ad6b013b324c28b685505e24,lib/nlattr.c,__nla_validate,mm/hugetlb.c,gather_bootmem_prealloc_parallel,
CVE-2016-10905,torvalds/linux,36e4ad0316c017d5b271378ed9a1c9a4b77fab5f,fs/gfs2/rgrp.c,gfs2_clear_rgrpd,mm/kasan/quarantine.c,kasan_quarantine_remove_cache,
CVE-2023-3106,torvalds/linux,1ba5bf993c6a3142e18e68ea6452b347f9cb5635,net/xfrm/xfrm_user.c,xfrm_dump_sa_done,mm/vmstat.c,dec_zone_page_state,
CVE-2020-14416,torvalds/linux,0ace17d56824165c7f4c68785d6b58971db954dd,slcan.c,slcan_write_wakeup,mm/hugetlb.c,inode_resv_map,
CVE-2023-3567,torvalds/linux,226fae124b2dac217ea5436060d623ff3385bc34,drivers/tty/vt/vc_screen.c,vcs_read,mm/swapfile.c,add_swap_count_continuation,
CVE-2024-26603,torvalds/linux,d877550eaf2dc9090d782864c96939397a3c6835,arch/loongarch/kernel/signal.c,restore_fpregs_from_user,mm/hugetlb.c,hugetlb_unreserve_pages,
CVE-2023-1249,torvalds/linux,390031c942116d4733310f0684beb8db19885fe6,fs/binfmt_elf.c,fill_files_note,mm/page_isolation.c,has_unmovable_pages,
CVE-2016-3951,torvalds/linux,4d06dd537f95683aba3651098ae288b7cbff8274,drivers/net/usb/cdc_ncm.c,cdc_ncm_bind,mm/vmscan.c,lru_gen_seq_stop,
CVE-2023-52569,torvalds/linux,2c58c3931ede7cd08cbecf1f1a4acaf0a04a41a9,fs/btrfs/delayed-inode.c,btrfs_release_dir_index_item_space,mm/hugetlb.c,report_hugepages,
CVE-2021-3752,torvalds/linux,1bff51ea59a9afb67d2dd78518ab0582a54a472c,net/bluetooth/l2cap_sock.c,l2cap_sock_close_cb,mm/early_ioremap.c,early_ioremap,
CVE-2015-2150,torvalds/linux,af6fc858a35b90e89ea7a7ee58e66628c55c776b,drivers/xen/xen-pciback/conf_space_header.c,command_init,mm/vmalloc.c,vzalloc_node_noprof,
CVE-2019-19947,torvalds/linux,da2311a6385c3b499da2ed5d9be59ce331fa93e9,drivers/net/can/usb/kvaser_usb/kvaser_usb_leaf.c,kvaser_usb_leaf_simple_cmd_async,mm/hugetlb.c,vma_resv_map,
CVE-2021-28951,torvalds/linux,3ebba796fa251d042be42b929a2d916ee5c34a49,io_uring/io_uring.c,io_register_enable_rings,mm/hugetlb_vmemmap.c,vmemmap_should_optimize_folio,
CVE-2024-26801,torvalds/linux,2449007d3f73b2842c9734f45f0aadb522daf592,net/bluetooth/hci_core.c,hci_uuids_clear,mm/slub.c,kmem_cache_free,
CVE-2016-10147,torvalds/linux,48a992727d82cb7db076fa15d372178743b1f4cd,mcryptd.c,mcryptd_check_internal,mm/ksm.c,ksm_compatible,
CVE-2020-12657,torvalds/linux,2f95fa5c955d0a9987ffdc3a095e2f4e62c5f2a9,block/bfq-iosched.c,bfq_idle_slice_timer,mm/cma_debug.c,cma_debugfs_init,
CVE-2020-25669,torvalds/linux,77e70d351db7de07a46ac49b87a6c3c7a60fca7e,drivers/input/keyboard/sunkbd.c,sunkbd_enable,mm/slab.h,__slub_debug_enabled,
CVE-2021-46982,torvalds/linux,a949dc5f2c5cfe0c910b664650f45371254c0744,fs/smb/client/compress.c,f2fs_put_rpages_mapping,mm/hugetlb_vmemmap.c,free_vmemmap_page_list,
CVE-2023-2598,torvalds/linux,776617db78c6d208780e7c69d4d68d1fa82913de,io_uring/rsrc.c,io_sqe_buffer_register,mm/percpu.c,pcpu_page_first_chunk,
CVE-2023-4623,torvalds/linux,b3d26c5702c7d6c45456326e56d2ccf3f103e60f,net/sched/sch_hfsc.c,hfsc_change_class,net/sched/sch_hfsc.c,hfsc_change_class,
CVE-2024-26807,torvalds/linux,32ce3bb57b6b402de2aec1012511e7ac4e7449dc,drivers/spi/spi-cadence-quadspi.c,cqspi_suspend,net/core/dev.c,xmit_one,
CVE-2022-20421,torvalds/linux,a0e44c64b6061dda7e00b7c458e4523e2331b739,drivers/android/binder.c,binder_inc_ref_for_node,net/ipv6/addrconf.c,addrconf_get_prefix_route,
CVE-2016-2069,torvalds/linux,71b3c126e61177eb693423f2e18a1914205b165e,arch/loongarch/kvm/tlb.c,flush_tlb_page,net/ipv6/seg6_iptunnel.c,seg6_fill_encap_info,
CVE-2015-3288,torvalds/linux,6b7339f4c31ad69c8e9c0b2859276e22cf72176d,arch/sparc/prom/memory.c,do_fault,net/bluetooth/mgmt.c,mgmt_set_connectable_complete,
CVE-2023-39194,torvalds/linux,dfa73c17d55b921e1d4e154976de35317e43a93a,net/xfrm/xfrm_user.c,xfrm_dump_sa,net/core/rtnetlink.c,rtnl_stats_get,
CVE-2022-42432,torvalds/linux,559c36c5a8d730c49ef805a72b213d3bba155cc8,net/netfilter/nfnetlink_osf.c,nf_osf_find,net/rds/send.c,rds_rdma_bytes,
CVE-2022-1184,torvalds/linux,46c116b920ebec58031f0a78c5ea9599b0d2a371,fs/namei.c,dx_make_map,net/core/neighbour.c,pneigh_create,
CVE-2022-0435,torvalds/linux,9aa422ad326634b76309e8ff342c246800621216,drivers/misc/ocxl/link.c,tipc_link_proto_rcv,net/kcm/kcmsock.c,kcm_write_msgs,
CVE-2021-47004,torvalds/linux,61461fc921b756ae16e64243f72af2bfc2e620db,arch/mips/kernel/segment.c,f2fs_segment_has_free_slot,net/core/dev.c,netdev_core_stats_inc,
CVE-2024-24855,torvalds/linux,0e881c0a4b6146b7e856735226208f48251facd8,drivers/scsi/lpfc/lpfc_hbadisc.c,lpfc_unregister_fcf_rescan,net/netfilter/xt_hashlimit.c,dsthash_alloc_init,
CVE-2023-2177,torvalds/linux,181d8d2066c000ba0a0e6940a7ad80f1a0e68e9d,drivers/soundwire/stream.c,sctp_stream_init_ext,net/sctp/stream.c,sctp_stream_init_ext,
CVE-2023-2177,torvalds/linux,181d8d2066c000ba0a0e6940a7ad80f1a0e68e9d,drivers/soundwire/stream.c,sctp_stream_init,net/sctp/stream_sched_prio.c,sctp_sched_prio_set,
CVE-2022-3176,torvalds/linux,791f3465c4afde02d7f16cf7424ca87070b69396,io_uring/io_uring.c,io_poll_remove_entry,net/vmw_vsock/af_vsock.c,vsock_remove_bound,
CVE-2015-1805,torvalds/linux,f0d1bec9d58d4c038d0ac958c9af82be6eb18045,drivers/usb/renesas_usbhs/pipe.c,iov_fault_in_pages_read,net/sunrpc/xdr.c,__read_bytes_from_xdr_buf,
CVE-2023-52571,torvalds/linux,488ef44c068e79752dba8eda0b75f524f111a695,drivers/power/supply/rk817_charger.c,rk817_charger_probe,net/ipv6/addrconf.c,addrconf_prefix_rcv,
CVE-2021-33200,torvalds/linux,3d0220f6861d713213b015b582e9f21e5b28d2e0,drivers/net/ethernet/netronome/nfp/bpf/verifier.c,sanitize_ptr_alu,net/can/bcm.c,bcm_sendmsg,
CVE-2019-12881,torvalds/linux,c11c7bfd213495784b22ef82a69b6489f8d0092f,drivers/gpu/drm/i915/gem/i915_gem_userptr.c,i915_gem_userptr_ioctl,net/ipv4/inet_diag.c,inet_diag_bc_audit,
CVE-2023-34324,torvalds/linux,87797fad6cce28ec9be3c13f031776ff4f104cfc,drivers/xen/events/events_base.c,xen_irq_lateeoi_worker,net/sched/cls_api.c,tcf_block_bind,
CVE-2024-26594,torvalds/linux,92e470163d96df8db6c4fa0f484e4a229edb903d,fs/smb/server/asn1.c,ksmbd_neg_token_alloc,net/8021q/vlan_netlink.c,vlan_validate_qos_map,
CVE-2021-30178,torvalds/linux,919f4ebc598701670e80e31573a58f1f2d2bf918,arch/x86/kvm/hyperv.c,synic_get,net/vmw_vsock/hyperv_transport.c,hvs_destruct,
CVE-2022-1204,torvalds/linux,9fd75b66b8f68498454d685dc4ba13192ae069b0,net/ax25/af_ax25.c,ax25_release,net/ax25/ax25_subr.c,ax25_disconnect,
CVE-2021-47014,torvalds/linux,f77bd544a6bbe69aa50d9ed09f13494cf36ff806,net/sched/act_ct.c,tcf_ct_handle_fragments,net/socket.c,do_accept,
CVE-2022-42328,torvalds/linux,74e7e1efdad45580cc3839f2a155174cf158f9b5,drivers/clk/ti/interface.c,xenvif_start_xmit,net/sched/sch_mq.c,mq_init,
CVE-2020-29660,torvalds/linux,c8bcd9c5be24fb9e6132e97da5a35e55a83e36b9,drivers/tty/tty_jobctrl.c,tiocspgrp,net/mctp/af_mctp.c,mctp_getsockopt,
CVE-2024-26808,torvalds/linux,01acb2e8666a6529697141a6017edbf206921913,net/netfilter/nft_chain_filter.c,nf_tables_netdev_event,net/ieee802154/6lowpan/core.c,lowpan_device_event,
CVE-2023-4569,torvalds/linux,90e5b3462efa37b8bba82d7c4e63683856e188af,net/netfilter/nf_tables_api.c,nft_set_catchall_flush,net/netfilter/nft_set_bitmap.c,nft_bitmap_deactivate,
CVE-2021-47024,torvalds/linux,8432b8114957235f42e070a16118a7f750de9d39,net/vmw_vsock/virtio_transport_common.c,virtio_transport_do_close,net/vmw_vsock/hyperv_transport.c,hvs_do_close_lock_held,FP
CVE-2021-20261,torvalds/linux,a0c80efe5956ccce9fe7ae5c78542578c07bc20a,drivers/block/floppy.c,get_floppy_geometry,net/mctp/route.c,mctp_key_match,
CVE-2024-26742,torvalds/linux,5761eb9761d2d5fe8248a9b719efc4d8baf1f24a,drivers/scsi/smartpqi/smartpqi_init.c,pqi_map_queues,net/netfilter/xt_length.c,length_mt,
CVE-2024-26695,torvalds/linux,ccb88e9549e7cfd8bcd511c538f437e20026e983,drivers/crypto/ccp/sev-dev.c,__sev_platform_shutdown_locked,net/sched/sch_mqprio_lib.c,mqprio_validate_qopt,
CVE-2021-47028,torvalds/linux,f43b941fd61003659a3f0e039595e5e525917aa8,drivers/net/wireless/mediatek/mt76/mcu.c,mt7915_mcu_tx_rate_parse,net/ipv4/cipso_ipv4.c,cipso_v4_doi_add,
CVE-2023-38430,torvalds/linux,1c1bcf2d3ea061613119b534f57507c377df20f9,fs/smb/server/smb_common.c,supported_protocol,net/sctp/ipv6.c,sctp_v6_add_protocol,
CVE-2023-52446,torvalds/linux,59e5791f59dd83e8aa72a4e74217eabb6e8cfd90,arch/loongarch/kernel/syscall.c,bpf_map_free_deferred,net/sched/sch_generic.c,qdisc_free_cb,
CVE-2021-47124,torvalds/linux,a298232ee6b9a1d5d732aa497ff8be0d45b5bd82,io_uring/io_uring.c,io_queue_linked_timeout,net/sunrpc/xprt.c,xprt_init_majortimeo,
CVE-2024-26762,torvalds/linux,eef5c7b28dbecd6b141987a96db6c54e49828102,arch/loongarch/pci/pci.c,cxl_error_detected,net/sunrpc/cache.c,cache_check_rcu,
CVE-2016-10154,torvalds/linux,06deeec77a5a689cc94b21a8a91a76e42176685d,fs/smb/client/smbencrypt.c,E_P16,net/smc/smc_cdc.h,smc_curs_comp,
CVE-2020-0429,torvalds/linux,b228a94066406b6c456321d69643b0d7ce11cfa6,net/l2tp/l2tp_core.c,l2tp_session_delete,net/l2tp/l2tp_core.c,l2tp_recv_data_seq,
CVE-2023-4611,torvalds/linux,6c21e066f9256ea1df6f88768f6ae1080b7cf509,mm/mempolicy.c,mpol_rebind_mm,net/dsa/port.c,dsa_port_mrp_del_ring_role,
CVE-2023-3776,torvalds/linux,0323bce598eea038714f941ce2b22541c46d488f,net/sched/cls_fw.c,fw_set_parms,net/socket.c,__sys_getpeername,
CVE-2021-4028,torvalds/linux,bc0bdc5afaa740d782fbf936aaeebd65e5c2921d,drivers/infiniband/core/cma.c,rdma_listen,net/sched/act_api.c,tcf_del_walker,
CVE-2022-1012,torvalds/linux,b2d057560b8107c633b39aabe517ff9d93f285e3,net/ipv4/inet_hashtables.c,inet_sk_port_offset,net/ipv4/inet_hashtables.c,inet_sk_port_offset,
CVE-2022-1012,torvalds/linux,b2d057560b8107c633b39aabe517ff9d93f285e3,net/ipv4/inet_hashtables.c,__inet_hash_connect,net/ipv4/udp.c,udp_lib_get_port,
CVE-2023-0590,torvalds/linux,ebda44da44f6f309d302522b049f43d6f829f7aa,net/sched/sch_api.c,qdisc_graft,net/sched/sch_mqprio.c,mqprio_dump,
CVE-2021-46924,torvalds/linux,1b9dadba502234eea7244879b8d5d126bfaf9f0c,arch/arm/mach-omap1/i2c.c,st21nfca_hci_i2c_remove,net/dsa/switch.c,dsa_switch_vlan_del,
CVE-2021-39713,torvalds/linux,e368fdb61d8e7c67ac70791b23345b26d7bbc661,net/sched/cls_api.c,tc_get_tfilter,net/sched/sch_api.c,qdisc_create,
CVE-2021-47040,torvalds/linux,38134ada0ceea3e848fe993263c0ff6207fd46e7,io_uring/io_uring.c,io_provide_buffers_prep,net/ipv4/ip_gre.c,ipgre_header,
CVE-2016-10906,torvalds/linux,c278c253f3d992c6994d08aa0efb2b6806ca396f,drivers/net/ethernet/arc/emac_main.c,arc_emac_tx,net/ipv4/ip_gre.c,erspan_xmit,
CVE-2015-8709,torvalds/linux,bfedb589252c01fa505ac9f6f2a3d5d68d707ef4,tools/testing/selftests/powerpc/benchmarks/fork.c,mm_alloc,net/smc/smc_clc.h,smc_clc_proposal_get_prefix,
CVE-2023-52492,torvalds/linux,f5c24d94512f1b288262beda4d3dcb9629222fc7,drivers/dma/dmaengine.c,__dma_async_device_channel_unregister,net/nfc/core.c,nfc_unregister_device,
CVE-2023-52458,torvalds/linux,6f64f866aa1ae6975c95d805ed51d7e9433a0016,arch/x86/kernel/cpu/sgx/ioctl.c,blkpg_do_ioctl,net/ipv4/tcp_input.c,DBGUNDO,
CVE-2020-0466,torvalds/linux,52c479697c9b73f628140dcdfcd39ea302d05482,fs/eventpoll.c,do_epoll_ctl,net/netfilter/nf_conntrack_amanda.c,amanda_help,
CVE-2022-20567,torvalds/linux,d02ba2a6110c530a32926af8ad441111774d2893,net/l2tp/l2tp_ppp.c,pppol2tp_release,net/mctp/af_mctp.c,mctp_pf_create,
CVE-2017-2583,torvalds/linux,33ab91103b3415e12457e3104f0e4517ce12d0f3,arch/mips/kvm/emulate.c,__load_segment_descriptor,net/netfilter/nft_set_pipapo.c,nft_pipapo_insert,
CVE-2015-1573,torvalds/linux,a2f18db0c68fec96631c10cad9384c196e9008ac,net/netfilter/nf_tables_api.c,nft_flush_table,net/netfilter/nf_tables_api.c,nft_flush_table,
CVE-2024-26719,torvalds/linux,39126abc5e20611579602f03b66627d7cd1422f0,drivers/gpu/drm/nouveau/nouveau_fence.c,nouveau_fence_wait_uevent_handler,net/ethernet/eth.c,device_get_ethdev_address,
CVE-2024-26654,torvalds/linux,051e0840ffa8ab25554d6b14b62c9ab9e4901457,sound/sh/aica.c,snd_aicapcmchip,net/batman-adv/translation-table.c,batadv_tt_global_hash_find,
CVE-2023-6111,torvalds/linux,93995bf4af2c5a99e2a87f0cd5ce547d31eb7630,net/netfilter/nf_tables_api.c,nft_setelem_catchall_remove,net/batman-adv/translation-table.c,batadv_tt_req_list_free,
CVE-2021-23134,torvalds/linux,c61760e6940dd4039a7f5e84a6afc9cdbf4d82b6,net/nfc/llcp_sock.c,llcp_sock_bind,net/nfc/llcp_sock.c,llcp_raw_sock_bind,
CVE-2021-3743,torvalds/linux,ad9d24c9429e2159d1e279dc3a83191ccb4daf1d,qrtr.c,qrtr_endpoint_post,net/netfilter/nfnetlink.c,nfnetlink_rcv_msg,
CVE-2024-26627,torvalds/linux,4373534a9850627a2695317944898eb1283a2db0,drivers/scsi/scsi_error.c,scsi_schedule_eh,net/ieee802154/6lowpan/reassembly.c,lowpan_frag_expire,
CVE-2022-0742,torvalds/linux,2d3916f3189172d5c69d33065c3c21119fe539fc,drivers/infiniband/sw/rdmavt/mcast.c,__mld_report_work,net/ipv6/mcast.c,__mld_report_work,
CVE-2022-0742,torvalds/linux,2d3916f3189172d5c69d33065c3c21119fe539fc,drivers/infiniband/sw/rdmavt/mcast.c,igmp6_event_query,net/batman-adv/send.c,batadv_send_unicast_skb,
CVE-2021-3669,torvalds/linux,20401d1058f3f841f35a594ac2fc1293710e55b9,arch/um/os-Linux/util.c,sysvipc_find_ipc,net/xfrm/xfrm_algo.c,xfrm_find_algo,
CVE-2024-26756,torvalds/linux,ad39c08186f8a0f221337985036ba86731d6aafe,drivers/md/raid5.c,raid5_start_reshape,net/bluetooth/hci_event.c,hci_encrypt_change_evt,
CVE-2020-10942,torvalds/linux,42d84c8490f9f0931786f1623191fcab397c3d64,drivers/staging/most/net/net.c,get_raw_socket,net/socket.c,__sys_getsockopt,
CVE-2021-28714,torvalds/linux,6032046ec4b70176d247a71836186d47b25d1684,drivers/staging/media/atomisp/pci/runtime/isys/src/rx.c,xenvif_rx_dequeue,net/mctp/route.c,mctp_lookup_prealloc_tag,
CVE-2023-52516,torvalds/linux,fb5a4315591dae307a65fc246ca80b5159d296e1,arch/arm64/kvm/debug.c,dma_entry_alloc,net/batman-adv/distributed-arp-table.c,__batadv_dat_purge,
CVE-2023-1295,torvalds/linux,9eac1904d3364254d622bf2c771c4f85cd435fc2,io_uring/io_uring.c,io_close,net/sched/act_api.c,tcf_register_action,
CVE-2018-10021,torvalds/linux,318aaf34f1179b39fa9c30fa0f3288b645beee39,drivers/scsi/libsas/sas_scsi_host.c,sas_scsi_clear_queue_lu,net/dsa/switch.c,dsa_switch_host_vlan_del,
CVE-2022-42896,torvalds/linux,711f8c3fb3db61897080468586b970c87c61d9e4,net/bluetooth/l2cap_core.c,l2cap_ecred_conn_req,net/bluetooth/hci_event.c,hci_le_big_sync_established_evt,
CVE-2020-25211,torvalds/linux,1cc5ef91d2ff94d2bf2de3b3585423e8a1051cb6,net/netfilter/nf_conntrack_netlink.c,ctnetlink_parse_tuple_filter,net/openvswitch/conntrack.c,ovs_ct_commit,
CVE-2022-1966,torvalds/linux,520778042ccca019f3ffa136dd0ca565c486cedd,net/netfilter/nf_tables_api.c,nft_set_elem_expr_alloc,net/nfc/rawsock.c,rawsock_destruct,
CVE-2024-26585,torvalds/linux,e01e3934a1b2d122919f73bc6ddbe1cdafc4bbdb,net/tls/tls_sw.c,tls_encrypt_async_wait,net/tls/tls_sw.c,tls_encrypt_async_wait,
CVE-2024-26585,torvalds/linux,e01e3934a1b2d122919f73bc6ddbe1cdafc4bbdb,net/tls/tls_sw.c,tls_encrypt_async_wait,net/sched/sch_cbs.c,cbs_dump_class,
CVE-2020-14381,torvalds/linux,8019ad13ef7f64be44d4f892af9c840179009254,tools/testing/selftests/timens/futex.c,get_inode_sequence_number,net/ipv4/ip_fragment.c,ip_find,
CVE-2021-47072,torvalds/linux,54a40fc3a1da21b52dbf19f72fdc27a2ec740760,fs/btrfs/tree-log.c,btrfs_log_new_name,net/xfrm/xfrm_user.c,copy_sec_ctx,
CVE-2020-7053,torvalds/linux,7dc40713618c884bf07c030d1ab1f47a9dc1f310,drivers/gpu/drm/i915/gem/i915_gem_context.c,context_idr_cleanup,net/vmw_vsock/vmci_transport_notify_qstate.c,vmci_transport_notify_pkt_send_init,
CVE-2020-11609,torvalds/linux,485b06aadb933190f4bc44e006076bc27a23f205,drivers/media/usb/gspca/stv06xx/stv06xx.c,stv06xx_isoc_init,net/ipv4/route.c,find_exception,
CVE-2022-0516,torvalds/linux,2c212e1baedcd782b2535a3f86bc491977677c0e,arch/s390/kvm/kvm-s390.c,kvm_s390_guest_sida_op,net/ipv6/calipso.c,calipso_opt_getattr,
CVE-2022-1055,torvalds/linux,04c2a47ffb13c29778e2a14e414ad4cb5a5db4b5,net/sched/cls_api.c,tc_ctl_chain,net/sched/act_ife.c,tcf_ife_init,
